Gmt time,Open,High,Low,Close,Volume
21.04.2021 14:00:00.000,1.07447,1.07492,1.07402,1.07479,10211269531.25
21.04.2021 15:00:00.000,1.07478,1.07530,1.07457,1.07501,5243680175.7813
21.04.2021 16:00:00.000,1.07502,1.07539,1.07480,1.07520,3044969970.7031
21.04.2021 17:00:00.000,1.07519,1.07571,1.07511,1.07552,3118610107.4219
21.04.2021 18:00:00.000,1.07551,1.07578,1.07499,1.07524,3621459960.9375
21.04.2021 19:00:00.000,1.07525,1.07574,1.07513,1.07560,2251110107.4219
21.04.2021 20:00:00.000,1.07560,1.07560,1.07493,1.07493,1278949951.1719
21.04.2021 21:00:00.000,1.07484,1.07580,1.07429,1.07535,668140014.6484
21.04.2021 22:00:00.000,1.07535,1.07626,1.07528,1.07614,826130004.8828
21.04.2021 23:00:00.000,1.07612,1.07637,1.07560,1.07628,927140014.6484
22.04.2021 00:00:00.000,1.07631,1.07708,1.07619,1.07672,2415149902.3438
22.04.2021 01:00:00.000,1.07671,1.07686,1.07525,1.07543,3115209960.9375
22.04.2021 02:00:00.000,1.07544,1.07663,1.07527,1.07659,2047380004.8828
22.04.2021 03:00:00.000,1.07661,1.07756,1.07652,1.07749,2685050048.8281
22.04.2021 04:00:00.000,1.07749,1.07767,1.07676,1.07692,2222580078.125
22.04.2021 05:00:00.000,1.07691,1.07697,1.07627,1.07679,2607320068.3594
22.04.2021 06:00:00.000,1.07678,1.07781,1.07651,1.07769,4001229980.4688
22.04.2021 07:00:00.000,1.07768,1.07807,1.07744,1.07787,4119430175.7813
22.04.2021 08:00:00.000,1.07788,1.07912,1.07775,1.07857,4016689941.4063
22.04.2021 09:00:00.000,1.07859,1.07883,1.07825,1.07860,2763939941.4063
22.04.2021 10:00:00.000,1.07860,1.07860,1.07742,1.07763,2858300048.8281
22.04.2021 11:00:00.000,1.07761,1.07810,1.07719,1.07761,3137000000
22.04.2021 12:00:00.000,1.07762,1.07788,1.07663,1.07731,4950779785.1563
22.04.2021 13:00:00.000,1.07731,1.07800,1.07664,1.07685,8653610351.5625
22.04.2021 14:00:00.000,1.07684,1.07779,1.07583,1.07767,6557879882.8125
22.04.2021 15:00:00.000,1.07764,1.07799,1.07721,1.07767,4255140136.7188
22.04.2021 16:00:00.000,1.07767,1.07829,1.07744,1.07762,2667649902.3438
22.04.2021 17:00:00.000,1.07761,1.07767,1.07643,1.07669,7613390136.7188
22.04.2021 18:00:00.000,1.07670,1.07705,1.07591,1.07674,5849959960.9375
22.04.2021 19:00:00.000,1.07655,1.07715,1.07595,1.07645,4041979980.4688
22.04.2021 20:00:00.000,1.07643,1.07660,1.07519,1.07539,1242869995.1172
22.04.2021 21:00:00.000,1.07529,1.07658,1.07447,1.07656,891549987.793
22.04.2021 22:00:00.000,1.07654,1.07654,1.07549,1.07590,1275739990.2344
22.04.2021 23:00:00.000,1.07589,1.07700,1.07589,1.07684,1347229980.4688
23.04.2021 00:00:00.000,1.07680,1.07704,1.07632,1.07647,2653489990.2344
23.04.2021 01:00:00.000,1.07646,1.07724,1.07639,1.07672,2980219970.7031
23.04.2021 02:00:00.000,1.07672,1.07694,1.07621,1.07650,2082409912.1094
23.04.2021 03:00:00.000,1.07650,1.07725,1.07642,1.07725,1415900024.4141
23.04.2021 04:00:00.000,1.07726,1.07768,1.07701,1.07710,1806699951.1719
23.04.2021 05:00:00.000,1.07712,1.07723,1.07675,1.07680,1336699951.1719
23.04.2021 06:00:00.000,1.07685,1.07717,1.07657,1.07686,2804669921.875
23.04.2021 07:00:00.000,1.07687,1.07743,1.07648,1.07688,4623790039.0625
23.04.2021 08:00:00.000,1.07688,1.07742,1.07664,1.07721,2513639892.5781
23.04.2021 09:00:00.000,1.07721,1.07745,1.07698,1.07722,2382500000
23.04.2021 10:00:00.000,1.07721,1.07831,1.07716,1.07814,2041319946.2891
23.04.2021 11:00:00.000,1.07813,1.07820,1.07724,1.07767,2437129882.8125
23.04.2021 12:00:00.000,1.07766,1.07780,1.07639,1.07643,3854810058.5938
23.04.2021 13:00:00.000,1.07642,1.07746,1.07598,1.07738,5553220214.8438
23.04.2021 14:00:00.000,1.07741,1.07812,1.07720,1.07777,6689450195.3125
23.04.2021 15:00:00.000,1.07779,1.07819,1.07744,1.07768,3984739990.2344
23.04.2021 16:00:00.000,1.07766,1.07789,1.07732,1.07757,2419360107.4219
23.04.2021 17:00:00.000,1.07756,1.07757,1.07689,1.07748,2248830078.125
23.04.2021 18:00:00.000,1.07748,1.07779,1.07731,1.07736,1528729980.4688
23.04.2021 19:00:00.000,1.07733,1.07779,1.07708,1.07752,2087320068.3594
23.04.2021 20:00:00.000,1.07751,1.07756,1.07575,1.07587,1440050048.8281
25.04.2021 21:00:00.000,1.07581,1.07707,1.07540,1.07684,355350006.1035
25.04.2021 22:00:00.000,1.07685,1.07709,1.07639,1.07655,1268839965.8203
25.04.2021 23:00:00.000,1.07657,1.07692,1.07639,1.07661,1509829956.0547
26.04.2021 00:00:00.000,1.07663,1.07741,1.07640,1.07692,2794520019.5313
26.04.2021 01:00:00.000,1.07690,1.07756,1.07638,1.07727,3321159912.1094
26.04.2021 02:00:00.000,1.07726,1.07773,1.07698,1.07754,2413929931.6406
26.04.2021 03:00:00.000,1.07753,1.07769,1.07714,1.07748,2255169921.875
26.04.2021 04:00:00.000,1.07748,1.07790,1.07698,1.07754,1443250000
26.04.2021 05:00:00.000,1.07749,1.07805,1.07715,1.07774,2018250000
26.04.2021 06:00:00.000,1.07774,1.07802,1.07750,1.07783,3941679931.6406
26.04.2021 07:00:00.000,1.07785,1.07845,1.07775,1.07823,4249100097.6563
26.04.2021 08:00:00.000,1.07825,1.07869,1.07778,1.07785,3533229980.4688
26.04.2021 09:00:00.000,1.07784,1.07899,1.07766,1.07836,3453500000
26.04.2021 10:00:00.000,1.07834,1.07887,1.07773,1.07780,3841540039.0625
26.04.2021 11:00:00.000,1.07781,1.07832,1.07762,1.07801,3139939941.4063
26.04.2021 12:00:00.000,1.07803,1.07907,1.07764,1.07907,4361450195.3125
26.04.2021 13:00:00.000,1.07906,1.07988,1.07871,1.07978,6864669921.875
26.04.2021 14:00:00.000,1.07977,1.08011,1.07920,1.07937,4560200195.3125
26.04.2021 15:00:00.000,1.07939,1.07976,1.07862,1.07875,3673229980.4688
26.04.2021 16:00:00.000,1.07876,1.07876,1.07780,1.07818,2885760009.7656
26.04.2021 17:00:00.000,1.07820,1.07822,1.07730,1.07768,3180510009.7656
26.04.2021 18:00:00.000,1.07769,1.07825,1.07761,1.07825,2671239990.2344
26.04.2021 19:00:00.000,1.07826,1.07862,1.07727,1.07762,3819260009.7656
26.04.2021 20:00:00.000,1.07761,1.07811,1.07711,1.07718,1664619995.1172
26.04.2021 21:00:00.000,1.07701,1.07818,1.07622,1.07792,1273260009.7656
26.04.2021 22:00:00.000,1.07791,1.07846,1.07750,1.07833,1122609985.3516
26.04.2021 23:00:00.000,1.07832,1.07853,1.07814,1.07845,1043160034.1797
27.04.2021 00:00:00.000,1.07843,1.07858,1.07770,1.07782,1871819946.2891
27.04.2021 01:00:00.000,1.07781,1.07881,1.07748,1.07846,2762830078.125
27.04.2021 02:00:00.000,1.07845,1.07906,1.07825,1.07884,1982910034.1797
27.04.2021 03:00:00.000,1.07884,1.07916,1.07837,1.07838,1833250000
27.04.2021 04:00:00.000,1.07837,1.07860,1.07801,1.07831,1584969970.7031
27.04.2021 05:00:00.000,1.07830,1.07884,1.07813,1.07861,1659339965.8203
27.04.2021 06:00:00.000,1.07862,1.07909,1.07828,1.07870,3772120117.1875
27.04.2021 07:00:00.000,1.07869,1.07916,1.07772,1.07898,4775370117.1875
27.04.2021 08:00:00.000,1.07899,1.07929,1.07785,1.07786,3646219970.7031
27.04.2021 09:00:00.000,1.07785,1.07865,1.07759,1.07814,3013320068.3594
27.04.2021 10:00:00.000,1.07816,1.07831,1.07774,1.07784,3201219970.7031
27.04.2021 11:00:00.000,1.07782,1.07788,1.07687,1.07710,2912600097.6563
27.04.2021 12:00:00.000,1.07709,1.07731,1.07650,1.07720,3479889892.5781
27.04.2021 13:00:00.000,1.07720,1.07824,1.07674,1.07687,5729299804.6875
27.04.2021 14:00:00.000,1.07684,1.07799,1.07674,1.07779,6230439941.4063
27.04.2021 15:00:00.000,1.07781,1.07793,1.07739,1.07789,3738030029.2969
27.04.2021 16:00:00.000,1.07789,1.07791,1.07746,1.07757,2753209960.9375
27.04.2021 17:00:00.000,1.07755,1.07764,1.07712,1.07763,2944620117.1875
27.04.2021 18:00:00.000,1.07762,1.07786,1.07708,1.07741,2533530029.2969
27.04.2021 19:00:00.000,1.07711,1.07764,1.07664,1.07763,1644819946.2891
27.04.2021 20:00:00.000,1.07761,1.07802,1.07688,1.07688,1573000000
27.04.2021 21:00:00.000,1.07696,1.07805,1.07684,1.07795,1616260009.7656
27.04.2021 22:00:00.000,1.07797,1.07827,1.07750,1.07782,1442000000
27.04.2021 23:00:00.000,1.07780,1.07831,1.07774,1.07824,870130004.8828
28.04.2021 00:00:00.000,1.07822,1.07882,1.07776,1.07847,3385330078.125
28.04.2021 01:00:00.000,1.07846,1.07874,1.07346,1.07488,4959029785.1563
28.04.2021 02:00:00.000,1.07491,1.07607,1.07475,1.07568,2248580078.125
28.04.2021 03:00:00.000,1.07567,1.07589,1.07517,1.07523,1533160034.1797
28.04.2021 04:00:00.000,1.07522,1.07590,1.07430,1.07445,1925359985.3516
28.04.2021 05:00:00.000,1.07447,1.07463,1.07410,1.07454,1581829956.0547
28.04.2021 06:00:00.000,1.07456,1.07494,1.07416,1.07421,3331449951.1719
28.04.2021 07:00:00.000,1.07420,1.07482,1.07402,1.07482,4095699951.1719
28.04.2021 08:00:00.000,1.07481,1.07491,1.07401,1.07410,3901120117.1875
28.04.2021 09:00:00.000,1.07414,1.07423,1.07341,1.07403,3594570068.3594
28.04.2021 10:00:00.000,1.07405,1.07415,1.07351,1.07402,2666239990.2344
28.04.2021 11:00:00.000,1.07401,1.07405,1.07311,1.07312,3458030029.2969
28.04.2021 12:00:00.000,1.07313,1.07331,1.07221,1.07239,4112229980.4688
28.04.2021 13:00:00.000,1.07242,1.07277,1.07217,1.07268,5193200195.3125
28.04.2021 14:00:00.000,1.07269,1.07354,1.07236,1.07306,6578870117.1875
28.04.2021 15:00:00.000,1.07307,1.07329,1.07244,1.07252,5296240234.375
28.04.2021 16:00:00.000,1.07250,1.07287,1.07231,1.07238,2930129882.8125
28.04.2021 17:00:00.000,1.07238,1.07246,1.07155,1.07155,3479489990.2344
28.04.2021 18:00:00.000,1.07154,1.07371,1.07145,1.07339,13155580078.125
28.04.2021 19:00:00.000,1.07320,1.07382,1.07222,1.07242,7205259765.625
28.04.2021 20:00:00.000,1.07240,1.07284,1.07212,1.07247,2722550048.8281
28.04.2021 21:00:00.000,1.07280,1.07296,1.07187,1.07289,891780029.2969
28.04.2021 22:00:00.000,1.07291,1.07383,1.07249,1.07361,1571819946.2891
28.04.2021 23:00:00.000,1.07362,1.07373,1.07283,1.07305,1367660034.1797
29.04.2021 00:00:00.000,1.07305,1.07366,1.07264,1.07339,2028760009.7656
29.04.2021 01:00:00.000,1.07341,1.07342,1.07254,1.07330,2915580078.125
29.04.2021 02:00:00.000,1.07333,1.07424,1.07300,1.07342,2620040039.0625
29.04.2021 03:00:00.000,1.07344,1.07393,1.07309,1.07369,2271250000
29.04.2021 04:00:00.000,1.07368,1.07389,1.07330,1.07355,1684239990.2344
29.04.2021 05:00:00.000,1.07356,1.07369,1.07315,1.07331,1677650024.4141
29.04.2021 06:00:00.000,1.07331,1.07334,1.07250,1.07269,3457600097.6563
29.04.2021 07:00:00.000,1.07269,1.07335,1.07266,1.07306,4603790039.0625
29.04.2021 08:00:00.000,1.07305,1.07363,1.07265,1.07282,3995149902.3438
29.04.2021 09:00:00.000,1.07280,1.07340,1.07255,1.07299,3926379882.8125
29.04.2021 10:00:00.000,1.07298,1.07380,1.07298,1.07303,3320060058.5938
29.04.2021 11:00:00.000,1.07302,1.07419,1.07297,1.07358,4381290039.0625
29.04.2021 12:00:00.000,1.07357,1.07413,1.07293,1.07379,5290919921.875
29.04.2021 13:00:00.000,1.07379,1.07423,1.07323,1.07358,8460339843.75
29.04.2021 14:00:00.000,1.07359,1.07394,1.07294,1.07311,8994959960.9375
29.04.2021 15:00:00.000,1.07310,1.07346,1.07275,1.07285,4872959960.9375
29.04.2021 16:00:00.000,1.07283,1.07321,1.07208,1.07321,6577089843.75
29.04.2021 17:00:00.000,1.07321,1.07329,1.07286,1.07304,3423219970.7031
29.04.2021 18:00:00.000,1.07303,1.07346,1.07267,1.07275,2979610107.4219
29.04.2021 19:00:00.000,1.07266,1.07323,1.07224,1.07249,2127989990.2344
29.04.2021 20:00:00.000,1.07249,1.07268,1.07158,1.07158,1419920043.9453
29.04.2021 21:00:00.000,1.07159,1.07274,1.07155,1.07205,869260009.7656
29.04.2021 22:00:00.000,1.07206,1.07265,1.07185,1.07236,1461579956.0547
29.04.2021 23:00:00.000,1.07235,1.07332,1.07235,1.07314,1133300048.8281
30.04.2021 00:00:00.000,1.07315,1.07392,1.07280,1.07329,2491139892.5781
30.04.2021 01:00:00.000,1.07324,1.07340,1.07228,1.07299,3368620117.1875
30.04.2021 02:00:00.000,1.07297,1.07300,1.07229,1.07242,1861030029.2969
30.04.2021 03:00:00.000,1.07239,1.07312,1.07235,1.07294,1350849975.5859
30.04.2021 04:00:00.000,1.07295,1.07343,1.07261,1.07343,1458500000
30.04.2021 05:00:00.000,1.07340,1.07356,1.07303,1.07303,1831119995.1172
30.04.2021 06:00:00.000,1.07308,1.07378,1.07257,1.07260,2990290039.0625
30.04.2021 07:00:00.000,1.07257,1.07348,1.07253,1.07309,4114709960.9375
30.04.2021 08:00:00.000,1.07309,1.07383,1.07275,1.07373,3250090087.8906
30.04.2021 09:00:00.000,1.07371,1.07393,1.07327,1.07362,2860229980.4688
30.04.2021 10:00:00.000,1.07362,1.07449,1.07336,1.07381,3634469970.7031
30.04.2021 11:00:00.000,1.07383,1.07414,1.07322,1.07404,5043979980.4688
30.04.2021 12:00:00.000,1.07403,1.07510,1.07399,1.07484,4406660156.25
30.04.2021 13:00:00.000,1.07481,1.07539,1.07445,1.07477,5778629882.8125
30.04.2021 14:00:00.000,1.07474,1.07692,1.07471,1.07645,10506500000
30.04.2021 15:00:00.000,1.07643,1.07676,1.07570,1.07613,8620769531.25
30.04.2021 16:00:00.000,1.07614,1.07630,1.07557,1.07563,5566740234.375
30.04.2021 17:00:00.000,1.07561,1.07615,1.07541,1.07572,3061010009.7656
30.04.2021 18:00:00.000,1.07571,1.07613,1.07565,1.07609,2755179931.6406
30.04.2021 19:00:00.000,1.07608,1.07686,1.07574,1.07663,2920000000
30.04.2021 20:00:00.000,1.07664,1.07728,1.07623,1.07623,2058030029.2969
02.05.2021 21:00:00.000,1.07572,1.07656,1.07509,1.07521,635109985.3516
02.05.2021 22:00:00.000,1.07529,1.07680,1.07529,1.07649,1564670043.9453
02.05.2021 23:00:00.000,1.07652,1.07691,1.07627,1.07679,1310439941.4063
03.05.2021 00:00:00.000,1.07677,1.07692,1.07623,1.07648,2727389892.5781
03.05.2021 01:00:00.000,1.07647,1.07677,1.07633,1.07659,2222770019.5313
03.05.2021 02:00:00.000,1.07658,1.07680,1.07509,1.07553,2189649902.3438
03.05.2021 03:00:00.000,1.07552,1.07647,1.07552,1.07640,1958369995.1172
03.05.2021 04:00:00.000,1.07642,1.07657,1.07549,1.07648,1479060058.5938
03.05.2021 05:00:00.000,1.07648,1.07709,1.07645,1.07671,1735180053.7109
03.05.2021 06:00:00.000,1.07673,1.07705,1.07646,1.07674,3919090087.8906
03.05.2021 07:00:00.000,1.07672,1.07760,1.07669,1.07759,4397790039.0625
03.05.2021 08:00:00.000,1.07758,1.07889,1.07746,1.07884,3395370117.1875
03.05.2021 09:00:00.000,1.07882,1.07885,1.07788,1.07791,3488040039.0625
03.05.2021 10:00:00.000,1.07792,1.07820,1.07746,1.07746,3342300048.8281
03.05.2021 11:00:00.000,1.07748,1.07804,1.07741,1.07787,3145229980.4688
03.05.2021 12:00:00.000,1.07785,1.07797,1.07687,1.07695,5091450195.3125
03.05.2021 13:00:00.000,1.07697,1.07720,1.07647,1.07695,4711250000
03.05.2021 14:00:00.000,1.07692,1.07757,1.07647,1.07747,8764019531.25
03.05.2021 15:00:00.000,1.07747,1.07816,1.07730,1.07793,5735910156.25
03.05.2021 16:00:00.000,1.07793,1.07813,1.07737,1.07783,3727669921.875
03.05.2021 17:00:00.000,1.07783,1.07795,1.07743,1.07749,2503820068.3594
03.05.2021 18:00:00.000,1.07747,1.07762,1.07659,1.07683,3225969970.7031
03.05.2021 19:00:00.000,1.07671,1.07756,1.07671,1.07746,2717370117.1875
03.05.2021 20:00:00.000,1.07746,1.07795,1.07730,1.07749,1130770019.5313
03.05.2021 21:00:00.000,1.07705,1.07800,1.07617,1.07706,1646069946.2891
03.05.2021 22:00:00.000,1.07705,1.07779,1.07700,1.07747,1455459960.9375
03.05.2021 23:00:00.000,1.07748,1.07805,1.07741,1.07803,915280029.2969
04.05.2021 00:00:00.000,1.07801,1.07841,1.07772,1.07796,2225500000
04.05.2021 01:00:00.000,1.07797,1.07800,1.07730,1.07755,2909790039.0625
04.05.2021 02:00:00.000,1.07754,1.07778,1.07729,1.07751,2994429931.6406
04.05.2021 03:00:00.000,1.07751,1.07798,1.07741,1.07774,1544920043.9453
04.05.2021 04:00:00.000,1.07772,1.07895,1.07744,1.07895,2680199951.1719
04.05.2021 05:00:00.000,1.07894,1.07977,1.07889,1.07958,2111219970.7031
04.05.2021 06:00:00.000,1.07957,1.08041,1.07951,1.07958,3262949951.1719
04.05.2021 07:00:00.000,1.07958,1.08012,1.07903,1.07933,6326660156.25
04.05.2021 08:00:00.000,1.07934,1.08009,1.07922,1.07994,3800610107.4219
04.05.2021 09:00:00.000,1.07992,1.08129,1.07986,1.08126,4170129882.8125
04.05.2021 10:00:00.000,1.08127,1.08207,1.08091,1.08147,4112899902.3438
04.05.2021 11:00:00.000,1.08147,1.08204,1.08101,1.08111,6390859863.2813
04.05.2021 12:00:00.000,1.08116,1.08210,1.08116,1.08154,5972379882.8125
04.05.2021 13:00:00.000,1.08154,1.08156,1.07847,1.07891,7911870117.1875
04.05.2021 14:00:00.000,1.07895,1.07920,1.07732,1.07754,8334250000
04.05.2021 15:00:00.000,1.07754,1.07884,1.07731,1.07841,11816450195.3125
04.05.2021 16:00:00.000,1.07840,1.07918,1.07814,1.07876,6777120117.1875
04.05.2021 17:00:00.000,1.07873,1.07896,1.07844,1.07869,5686140136.7188
04.05.2021 18:00:00.000,1.07869,1.07950,1.07842,1.07939,3919610107.4219
04.05.2021 19:00:00.000,1.07928,1.07958,1.07904,1.07940,4771620117.1875
04.05.2021 20:00:00.000,1.07939,1.07956,1.07804,1.07809,1817890014.6484
04.05.2021 21:00:00.000,1.07799,1.07862,1.07678,1.07828,737799987.793
04.05.2021 22:00:00.000,1.07828,1.07906,1.07525,1.07567,2235959960.9375
04.05.2021 23:00:00.000,1.07568,1.07699,1.07568,1.07697,1672719970.7031
05.05.2021 00:00:00.000,1.07700,1.07859,1.07683,1.07839,2452540039.0625
05.05.2021 01:00:00.000,1.07837,1.07853,1.07755,1.07835,2655320068.3594
05.05.2021 02:00:00.000,1.07835,1.07840,1.07760,1.07781,2448159912.1094
05.05.2021 03:00:00.000,1.07783,1.07849,1.07783,1.07837,1648310058.5938
05.05.2021 04:00:00.000,1.07838,1.07855,1.07817,1.07830,959229980.4688
05.05.2021 05:00:00.000,1.07831,1.07838,1.07789,1.07805,1604189941.4063
05.05.2021 06:00:00.000,1.07806,1.07820,1.07713,1.07744,4172930175.7813
05.05.2021 07:00:00.000,1.07744,1.07798,1.07714,1.07745,6773370117.1875
05.05.2021 08:00:00.000,1.07746,1.07748,1.07642,1.07658,4238859863.2813
05.05.2021 09:00:00.000,1.07656,1.07697,1.07621,1.07671,3569979980.4688
05.05.2021 10:00:00.000,1.07672,1.07677,1.07581,1.07606,4361319824.2188
05.05.2021 11:00:00.000,1.07606,1.07618,1.07546,1.07598,3241389892.5781
05.05.2021 12:00:00.000,1.07597,1.07615,1.07493,1.07498,5947959960.9375
05.05.2021 13:00:00.000,1.07498,1.07554,1.07330,1.07413,5846319824.2188
05.05.2021 14:00:00.000,1.07412,1.07512,1.07363,1.07437,8076180175.7813
05.05.2021 15:00:00.000,1.07436,1.07502,1.07428,1.07451,3730399902.3438
05.05.2021 16:00:00.000,1.07452,1.07470,1.07413,1.07436,2819889892.5781
05.05.2021 17:00:00.000,1.07436,1.07451,1.07389,1.07425,1451400024.4141
05.05.2021 18:00:00.000,1.07423,1.07483,1.07385,1.07430,2674379882.8125
05.05.2021 19:00:00.000,1.07416,1.07436,1.07341,1.07357,3214750000
05.05.2021 20:00:00.000,1.07357,1.07412,1.07331,1.07336,1595160034.1797
05.05.2021 21:00:00.000,1.07338,1.07383,1.07214,1.07361,345089996.3379
05.05.2021 22:00:00.000,1.07362,1.07399,1.07276,1.07313,843789978.0273
05.05.2021 23:00:00.000,1.07314,1.07401,1.07314,1.07376,1014979980.4688
06.05.2021 00:00:00.000,1.07373,1.07400,1.07302,1.07328,1447670043.9453
06.05.2021 01:00:00.000,1.07327,1.07358,1.07277,1.07290,2661219970.7031
06.05.2021 02:00:00.000,1.07288,1.07360,1.07175,1.07262,5279029785.1563
06.05.2021 03:00:00.000,1.07262,1.07335,1.07228,1.07314,4169839843.75
06.05.2021 04:00:00.000,1.07313,1.07316,1.07187,1.07229,2070830078.125
06.05.2021 05:00:00.000,1.07229,1.07273,1.07210,1.07263,2223320068.3594
06.05.2021 06:00:00.000,1.07262,1.07387,1.07254,1.07365,3995600097.6563
06.05.2021 07:00:00.000,1.07364,1.07510,1.07345,1.07417,6689459960.9375
06.05.2021 08:00:00.000,1.07414,1.07548,1.07393,1.07512,4076939941.4063
06.05.2021 09:00:00.000,1.07513,1.07579,1.07400,1.07504,4115299804.6875
06.05.2021 10:00:00.000,1.07506,1.07551,1.07485,1.07512,2829719970.7031
06.05.2021 11:00:00.000,1.07510,1.07550,1.07442,1.07511,5446310058.5938
06.05.2021 12:00:00.000,1.07512,1.07543,1.07469,1.07528,5179930175.7813
06.05.2021 13:00:00.000,1.07527,1.07650,1.07522,1.07573,7184350097.6563
06.05.2021 14:00:00.000,1.07574,1.07664,1.07534,1.07553,7244270019.5313
06.05.2021 15:00:00.000,1.07557,1.07625,1.07526,1.07564,6064529785.1563
06.05.2021 16:00:00.000,1.07563,1.07608,1.07556,1.07602,3869429931.6406
06.05.2021 17:00:00.000,1.07602,1.07617,1.07556,1.07569,2119199951.1719
06.05.2021 18:00:00.000,1.07571,1.07602,1.07534,1.07582,4278120117.1875
06.05.2021 19:00:00.000,1.07585,1.07640,1.07531,1.07580,3914649902.3438
06.05.2021 20:00:00.000,1.07578,1.07608,1.07518,1.07532,1361810058.5938
06.05.2021 21:00:00.000,1.07531,1.07620,1.07478,1.07577,952549987.793
06.05.2021 22:00:00.000,1.07576,1.07610,1.07569,1.07596,975030029.2969
06.05.2021 23:00:00.000,1.07596,1.07670,1.07595,1.07661,723239990.2344
07.05.2021 00:00:00.000,1.07660,1.07663,1.07612,1.07642,1744300048.8281
07.05.2021 01:00:00.000,1.07640,1.07642,1.07557,1.07562,1994660034.1797
07.05.2021 02:00:00.000,1.07559,1.07598,1.07514,1.07539,1341439941.4063
07.05.2021 03:00:00.000,1.07541,1.07556,1.07488,1.07549,1410180053.7109
07.05.2021 04:00:00.000,1.07548,1.07559,1.07511,1.07530,1085479980.4688
07.05.2021 05:00:00.000,1.07531,1.07552,1.07432,1.07437,1926660034.1797
07.05.2021 06:00:00.000,1.07434,1.07558,1.07412,1.07558,2984500000
07.05.2021 07:00:00.000,1.07559,1.07656,1.07506,1.07577,4964569824.2188
07.05.2021 08:00:00.000,1.07575,1.07617,1.07535,1.07572,3398639892.5781
07.05.2021 09:00:00.000,1.07573,1.07678,1.07557,1.07678,2176389892.5781
07.05.2021 10:00:00.000,1.07677,1.07800,1.07676,1.07735,3031229980.4688
07.05.2021 11:00:00.000,1.07732,1.07800,1.07723,1.07760,2847239990.2344
07.05.2021 12:00:00.000,1.07760,1.07895,1.07532,1.07697,12378240234.375
